LEA,District,In-District FTE Pupils,Out-of-District FTE Pupils,Total FTE Pupils,Administration,Instructional Leadership,Teachers,Other Teaching Services,Professional Development,"Instructional Materials, Equipment and Technology","Guidance, Counseling and Testing",Pupil Services,Operations and Maintenance,"Insurance, Retirement Programs and Other","Total
In-District Expenditures",Instructional Services,Total Expenditures,year
0212,North Attleborough,4430.1,167.3,4597.4,337.925943,679.027189,4736.988788,986.0981784,11.31881899,293.5757342,318.0473917,1013.02932,714.3365567,2111.075802,11201.42372,7025.0561,11648.11487,2016-17
0213,Northborough,1746.9,41.7,1788.6,484.2479879,769.5130002,6584.809737,1759.407968,84.92131776,411.4148377,441.6583033,942.840901,989.3155533,2422.848606,14890.97821,10051.72516,15978.84588,2016-17
0214,Northbridge,2336.1,178.7,2514.8,381.3728008,883.8339497,4738.193737,973.2245794,142.6465391,211.576281,322.1495784,964.6311202,992.9354266,2386.44305,11997.00706,7271.624665,12772.52788,2016-17
0215,North Brookfield,560,122.1,682.1,738.3899107,823.8293393,4779.623464,957.0525714,160.1090893,606.6061964,411.3172679,1405.358929,1232.110411,2754.133357,13868.53054,7738.537929,13490.10547,2016-17
0217,North Reading,2520.1,42.6,2562.7,450.1611047,964.9969366,5794.956462,1228.268382,158.164926,291.0223047,334.8230943,1153.122376,1038.411115,2434.807496,13848.7342,8772.232106,14503.96393,2016-17
0218,Norton,2533.3,195.5,2728.8,440.9552757,639.5843366,5227.792843,773.2037264,66.74969407,382.7638298,631.92042,1097.307062,1057.857964,2522.70872,12840.84387,7722.01485,13949.61682,2016-17
0219,Norwell,2180.2,40,2220.2,473.4642051,921.1997386,6012.030089,990.086515,197.9027108,464.2326254,389.5873406,1386.078043,1107.833089,2342.821865,14285.23622,8975.039019,15117.2589,2016-17
0220,Norwood,3381.2,108.2,3489.4,656.2966728,835.525624,6033.88665,1106.553372,191.7703685,366.1491394,387.2853425,1354.381578,1411.963738,2796.134665,15139.94715,8921.170496,16302.06458,2016-17
0221,Oak Bluffs,429.8,59.8,489.6,594.7394137,1507.55235,8486.442531,2561.986971,165.2256864,413.5853886,579.9418334,1159.020475,1303.792462,3589.571894,20361.859,13714.73476,19880.33292,2016-17
0223,Orange,645.1,77,722.1,544.7961556,932.5282902,4378.750581,1441.514494,116.9167571,314.7915052,524.9744226,1631.539296,601.1750116,2496.674934,12983.66145,7709.47605,12767.01426,2016-17
0224,Orleans,212.4,13.2,225.6,1732.514642,1197.694115,8781.05452,2783.393832,257.3768832,404.8524953,454.2716573,1722.496987,1197.970151,4306.712571,22838.33785,13878.6435,22559.64393,2016-17
0226,Oxford,1761.2,128,1889.2,521.6198047,1093.451561,4780.419555,936.6429877,84.26848172,417.3065353,437.0824835,1252.630962,809.2760958,2611.744731,12944.4432,7749.171605,13437.5689,2016-17
0227,Palmer,1429.9,116.5,1546.4,441.5671446,784.8511434,5418.820694,821.8426533,58.79711868,377.9437233,415.4274774,1343.70121,1006.476831,2727.571655,13396.99965,7877.68281,14523.86006,2016-17
0229,Peabody,5900.1,209.1,6109.2,358.312571,693.0058813,5815.738716,783.5985831,228.8637481,295.8687141,416.2497246,1155.352452,1128.698327,2386.976831,13262.66555,8233.325367,14299.40712,2016-17
0230,Pelham,123,6.8,129.8,980.2113821,1322.146341,6418.373984,2540.771545,226.7317073,425.1869919,682.6747967,1114.414634,942.0894309,3472.95935,18125.56016,11615.88537,17253.03467,2016-17
0231,Pembroke,3107.8,107.9,3215.7,399.8320194,1139.868335,4819.919593,719.9322061,171.3353208,326.984674,301.6630671,1334.498272,861.4460647,1683.508479,11758.98803,7479.703195,12279.33015,2016-17
0234,Petersham,120,8,128,267.8916667,1205.441667,5409.75,1217.15,107.9666667,601.625,751.6166667,1633.6,1502.083333,2139.166667,14836.29167,9293.55,14280.89844,2016-17
0236,Pittsfield,5670.2,717.7,6387.9,338.658072,686.2759691,5681.706818,1428.561955,202.4336002,507.6630454,472.7131318,1141.119008,1163.759479,3156.527812,14779.41889,8979.35452,14429.74655,2016-17
0238,Plainville,734.7,24.9,759.6,605.470328,1312.389302,4928.650783,1585.494909,174.554689,628.917354,248.0723288,1085.711814,1209.892133,2411.351572,14190.50521,8878.079366,15099.22622,2016-17
0239,Plymouth,7602.2,706.6,8308.8,564.7643932,1006.302337,5592.770122,1041.425902,157.5627042,344.6682783,431.344082,1743.065914,1001.730112,3399.43746,15283.07131,8574.073425,15704.80864,2016-17
0240,Plympton,219.4,18.8,238.2,588.8663172,798.5170465,5327.183273,1431.756518,137.8946673,880.0485871,543.3437557,906.7200091,1786.35825,1535.232452,13935.92088,9118.743847,16808.57548,2016-17
0242,Provincetown,115.6,61.4,177,2876.144723,1959.713408,12986.33166,3137.917561,412.3490484,2690.841176,557.1400519,1822.289533,2922.196107,10139.88746,39504.81073,21744.29291,31007.98305,2016-17
0243,Quincy,9093,209.1,9302.1,328.5342923,927.8121071,5947.885844,639.5047179,193.8439536,262.0801199,475.9318432,1064.559788,1185.378781,4039.922551,15065.454,8447.058586,16463.79856,2016-17
0244,Randolph,2946.4,454.7,3401.1,756.2383485,1200.230275,6170.919061,1233.527481,95.9581082,232.0353754,768.7735168,1201.529711,1151.517367,2971.226507,15781.95575,9701.443817,16304.89219,2016-17
0246,Reading,4356.8,79.7,4436.5,418.0325009,931.5876951,5093.183538,942.5525615,336.901625,422.2275523,424.1684264,830.1594519,1115.699826,1922.124036,12436.63721,8150.621399,13284.57056,2016-17
0248,Revere,7149.9,337.7,7487.6,422.3295431,966.8094589,5915.548518,571.7778668,199.2428286,455.4606092,288.5965916,1414.832347,1062.877243,2096.769465,13394.24447,8397.435873,14534.14452,2016-17
0249,Richmond,173.2,55.3,228.5,810.212067,1008.767725,7748.962644,762.8810624,128.0023095,167.7827367,,2179.967956,1076.727136,3458.763799,17342.06744,#¡VALOR!,15115.89641,2016-17
0250,Rochester,485.1,15,500.1,450.723356,775.0841476,6634.56174,1110.707277,118.6276232,490.257349,621.8966399,1036.843146,808.7114616,1696.496825,13743.90957,9751.134776,14153.22042,2016-17
0251,Rockland,2278.8,149.1,2427.9,429.3966123,1065.408987,4831.958048,850.8425487,49.87581183,243.3969633,440.6156749,1188.059066,1121.53458,3114.616026,13335.70432,7482.098034,13899.84555,2016-17
0252,Rockport,950.8,49.5,1000.3,483.3129996,1104.630837,6786.007573,1201.658603,212.9228019,134.7339083,499.6360959,1110.478544,1291.338873,3463.786285,16288.50652,9939.589819,17277.94962,2016-17
0253,Rowe,52.2,41,93.2,1543.678161,3026.800766,10680.49808,2161.494253,173.9463602,764.6168582,263.6398467,3034.291188,2319.8659,5142.145594,29110.97701,17070.99617,22607.59657,2016-17
0258,Salem,3762.5,877.8,4640.3,936.3874339,1063.488906,8404.909417,870.7847814,330.6254432,674.5459774,720.5993488,1490.167705,951.6656106,3764.665977,19207.8406,12064.95387,18898.94371,2016-17
0261,Sandwich,2775.3,317.1,3092.4,593.7095089,1114.186574,5950.058012,889.3312435,132.6224192,243.6360033,272.1817461,1403.129031,1263.421972,2959.445465,14821.72198,8602.015998,15628.43132,2016-17
0262,Saugus,2668.5,243,2911.5,446.4752483,983.047952,5789.203598,967.6519468,100.1172456,174.5937043,386.0498482,1116.241387,1111.804444,3170.318025,14245.5034,8400.664295,14628.90155,2016-17
0263,Savoy,41.7,47.4,89.1,871.294964,2277.93765,5499.064748,2251.942446,99.95203837,175.2038369,173.501199,1424.820144,1154.100719,4297.242206,18225.05995,10477.60192,13196.90236,2016-17
0264,Scituate,2990.3,51.5,3041.8,646.4846336,1347.827643,6822.730161,850.4360766,35.74758385,123.9882286,441.8998094,945.3506337,853.2983313,1986.042203,14053.8053,9622.629502,14844.31784,2016-17
0265,Seekonk,1967.7,53.4,2021.1,644.7431011,673.2327082,5877.678508,1027.603293,95.78848402,169.9888194,641.2532398,1108.71576,1150.778574,2168.867205,13558.64969,8485.545053,15020.79115,2016-17
0266,Sharon,3537.8,49.9,3587.7,482.1743259,1008.209523,6049.897422,1347.482953,104.0163322,427.7384928,497.8049183,1631.708127,901.4255639,2176.918283,14627.37594,9435.149641,15419.60222,2016-17
0269,Sherborn,402.1,less than 6,403.5,1153.947376,1286.927083,7221.490873,2088.789729,129.8137528,243.4876896,395.369709,937.083437,1375.750883,2600.196469,17432.857,11365.87884,19134.78761,2016-17
0271,Shrewsbury,5967.9,302.8,6270.7,338.5407212,795.8826086,5087.388287,1444.07343,216.3169725,331.9305903,361.7365288,1288.378533,794.4867977,1693.301794,12352.03626,8237.328417,13372.35127,2016-17
0272,Shutesbury,131.1,12,143.1,1084.424104,1517.109077,6612.463768,2817.192982,281.2738368,403.0129672,434.2410374,906.3005339,1636.567506,3107.452326,18800.03814,12065.29367,17707.79874,2016-17
0273,Somerset,1757.9,58.6,1816.5,449.7161386,996.9918653,5187.705785,1002.826099,61.57176176,360.5882018,117.4207862,1128.247909,872.3328972,3240.218442,13417.61989,7727.1045,14378.26259,2016-17
0274,Somerville,4859.9,563.5,5423.4,608.5847754,1306.829815,6261.84667,1348.808488,597.0163213,543.4881582,712.4448528,1667.954557,1984.309634,2915.750546,17947.03382,10770.43431,18843.12404,2016-17
0275,Southampton,520.9,60.2,581.1,484.3655212,684.5786139,4766.442695,992.687656,110.7794202,192.585909,228.9518142,857.632943,644.3501632,1418.638894,10381.01363,6976.026109,11573.88229,2016-17
0276,Southborough,1301.5,25.2,1326.7,535.0209297,925.616796,7109.962044,2018.071579,100.8000922,540.5409451,559.9842105,1102.825432,1292.477342,2503.869604,16689.16897,11254.97567,17763.41272,2016-17
0277,Southbridge,2187,311.2,2498.2,387.9986283,944.0411523,5546.246177,1390.444902,25.22450846,373.2365066,379.171925,1778.950617,1267.987787,1982.531774,14075.83398,8658.365171,14158.77224,2016-17
0278,South Hadley,1819.6,249.8,2069.4,563.9838921,779.8355683,5317.723441,1259.843562,238.0809188,816.608348,417.9041062,1322.368125,1314.031117,2192.252995,14222.63207,8829.995944,14315.54775,2016-17
0281,Springfield,25009.3,4406.5,29415.8,580.4929714,1282.435694,5196.448504,1135.061877,321.2186267,1054.688523,389.411259,2077.552174,1026.654466,2565.523774,15629.48787,9379.264484,15435.46982,2016-17
0284,Stoneham,2316.2,173.7,2489.9,391.0072533,933.9737501,5706.847802,1039.862464,130.0278862,449.7064001,524.3653398,967.1353942,1331.502893,2733.027804,14207.45699,8784.783641,15222.18678,2016-17
0285,Stoughton,3618.4,161.7,3780.1,333.9075282,1218.122927,6789.200199,704.1374641,68.24314614,405.2865908,430.3675658,638.1551349,1062.649237,1681.665377,13331.73517,9615.357893,14373.79831,2016-17
0287,Sturbridge,967.2,11,978.2,412.7719189,603.278536,5410.830232,1766.805211,119.6887924,279.4975186,288.2009926,911.2799835,721.060794,1485.391853,11998.80583,8468.301282,13369.4357,2016-17
0288,Sudbury,2811.4,39.4,2850.8,745.8871025,914.8173437,6054.438621,1916.906278,98.08536672,261.3316568,576.6341076,1188.677876,1040.996656,2063.716782,14861.49179,9822.213374,15258.9603,2016-17
0289,Sunderland,229.1,15.6,244.7,470.8336971,939.6246181,4677.952859,3072.3134,530.1615015,522.0340463,378.419904,1199.524225,1039.781755,775.4604976,13606.1065,10120.50633,13017.43359,2016-17
0290,Sutton,1450.8,37.9,1488.7,486.44319,781.7118969,4966.072484,1197.151689,75.65615522,207.0885098,500.8858078,1507.179942,1239.888841,1683.396057,12645.47457,7728.566543,12814.78452,2016-17
0291,Swampscott,2249.1,64,2313.1,607.4389756,883.9122316,6539.236139,1293.082122,58.21750923,192.9567383,447.8378018,967.1753146,1406.761371,2966.125117,15362.74332,9415.242541,16170.74056,2016-17
0292,Swansea,2029.3,39.7,2069,509.6288868,700.9125807,5283.406776,807.3807421,50.63447987,214.9621643,406.2437984,1358.734642,1627.366658,2447.916346,13407.18707,7463.540541,13668.79893,2016-17
0293,Taunton,8031.5,258.8,8290.3,276.8919031,668.1010397,4854.24599,508.5875602,217.8631974,448.1383204,419.6985656,1481.702515,799.5758177,2658.758282,12333.56319,7116.634673,13024.9975,2016-17
0295,Tewksbury,3554.4,199.4,3753.8,648.9538825,749.9809307,5207.824572,1090.354842,168.5852633,528.9376463,382.2070532,1504.723481,1227.362956,2849.88059,14358.81122,8127.890308,15468.8464,2016-17
0296,Tisbury,326.1,67.7,393.8,561.6789328,1719.91107,9559.874272,3078.653787,177.8442196,971.4474088,770.0214658,1311.770071,1288.076817,5489.239742,24928.51779,16277.75222,22393.73197,2016-17
0298,Topsfield,634.7,6,640.7,635.3568615,1171.994643,5615.857886,2041.348669,123.7907673,571.8638727,176.3888451,1159.847172,1399.71325,2778.528439,15674.6904,9701.244683,15812.99984,2016-17
0300,Truro,117.9,115.1,233,2383.256997,2712.875318,9558.303647,4885.394402,622.1967769,1356.098388,1126.378287,3265.377439,2218.541137,5738.710772,33867.13316,20261.24682,26809.4206,2016-17
0301,Tyngsborough,1678.8,144,1822.8,552.0729092,831.8805099,5816.166309,1102.523827,83.46080534,181.2669764,433.9010007,1506.280081,1263.122468,1695.160234,13465.83512,8449.199428,13811.62881,2016-17
0304,Uxbridge,1823.2,229.3,2052.5,632.0044756,801.1170634,5024.041021,1778.028823,35.82831286,111.2342914,449.6071084,865.8499068,697.0506308,3147.257026,13542.01866,8199.85662,13949.84076,2016-17
0305,Wakefield,3477.3,123.9,3601.2,435.8482156,933.9102177,5185.206338,1254.799126,195.5499957,391.4169039,354.7157277,881.5371121,1214.477324,2559.960602,13407.42156,8315.598309,14286.8591,2016-17
0306,Wales,166.9,16,182.9,489.1911324,861.5098862,4384.355902,797.0401438,102.4985021,556.2971839,312.2468544,1792.594368,1176.105452,1989.658478,12461.4979,7013.948472,12540.67797,2016-17
0307,Walpole,3902.3,89.1,3991.4,329.4771519,1045.321959,5596.412183,1282.548366,139.5871435,247.8015478,377.4673321,1529.141527,993.0566051,2010.374443,13551.18826,8689.138531,14243.88331,2016-17
0308,Waltham,5368.3,204.6,5572.9,699.0515117,1103.241754,6728.781925,1345.123534,403.1690349,433.4426355,572.761703,1488.497949,1490.696384,5082.520485,19347.28692,10586.52059,20242.29467,2016-17
0309,Ware,1248,204.3,1452.3,492.2197035,764.0173798,4438.646274,1424.505913,42.2850641,382.674984,359.872508,1882.139864,945.8626042,2608.836306,13341.0606,7412.002123,13030.64001,2016-17
0310,Wareham,2500.2,296.8,2797,472.9525638,1458.078554,5387.485401,1167.186225,72.89936805,142.0554356,337.0338373,1390.171817,1048.24494,3144.014079,14620.12222,8564.738821,14883.01466,2016-17
0314,Watertown,2612.8,153.9,2766.7,835.543861,1501.786972,7198.074862,2010.806032,424.7948561,510.6876722,777.0766993,1450.957769,1336.667942,3351.534752,19397.93142,12423.22709,20720.04742,2016-17
0315,Wayland,2665.2,57,2722.2,825.8966231,1101.564888,7182.460783,1526.306911,196.3632373,372.5098417,613.912727,1457.465601,1442.32476,2229.55215,16948.35752,10993.11839,17712.72554,2016-17
0316,Webster,1880.8,181,2061.8,534.9638452,916.7843471,4988.434959,1393.940345,213.5787963,163.3221289,449.5874096,1487.046342,861.0052903,2435.309719,13443.97318,8125.647985,13937.23284,2016-17
0317,Wellesley,5018.9,69.9,5088.8,582.0840603,1312.942818,6931.891259,2039.885887,326.1903923,636.4893343,670.9995776,1317.889902,1259.097756,2329.192092,17406.66308,11918.39927,18635.98644,2016-17
0318,Wellfleet,104.6,13.4,118,2050.098948,2498.976386,11070.41616,4096.10086,300.1557361,803.6368069,987.4899618,2918.441013,2801.941205,4843.881453,32371.13853,19756.77591,29268.86517,2016-17
0321,Westborough,3663.3,44.6,3707.9,355.3868152,996.5420905,5925.331922,1533.949655,207.8917206,705.2226599,531.6253105,1004.672544,1185.187017,2003.878478,14449.68821,9900.563358,15554.65084,2016-17
0322,West Boylston,913.4,130.2,1043.6,793.1285417,782.1908912,6360.666324,759.1307204,64.59546748,147.9449748,427.1007664,1143.473517,830.8614298,2729.016378,14038.10901,8541.629144,15085.14543,2016-17
0323,West Bridgewater,1298.5,33.7,1332.2,542.1778976,651.1882942,4942.447439,922.6469003,72.6045437,309.0250289,344.6099345,1366.591452,840.1270697,1621.101271,11612.51983,7242.522141,12177.0027,2016-17
0325,Westfield,5483.5,236.2,5719.7,266.2897784,924.0470502,5529.332361,1119.942008,72.48217379,532.5278308,433.8882101,1294.819116,902.6548737,2846.687517,13922.67092,8612.219633,14390.82521,2016-17
0326,Westford,5104.1,67.6,5171.7,342.7125076,734.678578,5472.873139,1062.870122,227.4353245,313.7862679,427.5225015,1300.041373,1077.18945,1823.898482,12783.00774,8239.165933,13528.03755,2016-17
0327,Westhampton,137.1,31.5,168.6,541.5754923,1247.323122,5742.020423,1120.576222,113.2239241,415.6965718,259.9343545,1215.105762,1024.310722,2316.331145,13996.09774,8898.774617,15015.59312,2016-17
0330,Weston,2157.5,33.2,2190.7,926.0540023,1768.056083,8175.950869,2084.043569,297.5448436,811.2407694,684.4880649,1899.27372,1797.844264,4425.735805,22870.23199,13821.3242,23898.6603,2016-17
0331,Westport,1521.1,62.5,1583.6,503.1937414,780.4523043,5351.370061,1276.443363,231.4706462,337.919269,476.271777,1564.949707,882.7578726,2166.127802,13570.95654,8453.927421,14144.1753,2016-17
0332,West Springfield,4014.3,160.3,4174.6,337.7136736,750.3357995,5005.003363,1312.949954,210.2090028,393.4608774,605.8540717,1539.563809,880.7411006,2047.250579,13083.08223,8277.813068,14016.10885,2016-17
0335,Westwood,3133.8,26.1,3159.9,494.0993714,1331.738962,6631.755725,1541.783729,186.0919204,481.527213,442.3760323,1395.662895,1874.697562,1799.187887,16178.9213,10615.27358,16712.99104,2016-17
0336,Weymouth,6390.9,253.3,6644.2,412.7304777,664.4810637,5207.148447,1042.497476,43.72341141,318.6364769,537.6800106,1017.45708,1024.431822,2709.969197,12978.75546,7814.166886,14069.95264,2016-17
0337,Whately,129.1,9.4,138.5,583.1603408,1649.093726,4907.436096,3353.640589,230.6506584,549.535244,707.6374903,1148.450813,1806.855151,2001.092177,16937.55229,11397.9938,16535.09747,2016-17
0340,Williamsburg,166.8,44.6,211.4,436.1870504,1335.251799,6655.785372,930.5335731,142.2002398,312.4760192,373.4352518,1420.953237,1057.380096,2029.42446,14693.6271,9749.682254,14557.52602,2016-17
0341,Williamstown,446.2,less than 6,448.2,369.634693,844.5921112,5818.650829,2181.38727,191.8870462,465.3541013,197.6580009,850.8314657,629.0385477,3214.731062,14763.76513,9699.529359,14763.45382,2016-17
0342,Wilmington,3377,84.8,3461.8,530.1148949,724.8027835,6124.635475,715.7204619,44.68936926,134.0044418,606.6872964,1470.999704,1443.002961,2927.286349,14721.94374,8350.539828,16337.48888,2016-17
0343,Winchendon,1280.1,214.2,1494.3,663.4142801,1157.015718,5208.104398,1149.499719,461.1335052,475.7471369,380.5162565,1487.103242,1020.120139,1860.378095,13863.03249,8832.016733,13825.89457,2016-17
0344,Winchester,4555.9,71.1,4627,624.813758,859.6362958,5573.602275,995.159683,150.7533125,385.1120525,486.6298646,964.8556755,848.2137448,1746.891503,12635.66816,8450.893483,13312.37381,2016-17
0346,Winthrop,1938.2,43.3,1981.5,431.2213497,755.929125,4771.140285,1320.722299,163.237736,251.9984419,357.5079455,911.5122293,849.6032917,2756.965865,12569.83857,7620.535832,13085.46762,2016-17
0347,Woburn,4690.9,136.9,4827.8,311.3577501,892.8060713,6164.195984,1211.281204,104.6573152,406.3839562,450.3325588,1334.028438,1429.937138,3289.895048,15594.87546,9229.657089,16153.85377,2016-17
0348,Worcester,24827.2,3088.4,27915.6,345.7768947,743.7057392,5542.643551,1297.007079,140.9158013,558.8114975,310.7522737,1798.012561,869.1948995,2644.781787,14251.60209,8593.835942,14492.17636,2016-17
0349,Worthington,51,83.3,134.3,648.9019608,2439.411765,5394.705882,1507.313725,371.8823529,148.9803922,50.25490196,3382.313725,244.1960784,1426.431373,15614.39216,9912.54902,12493.32837,2016-17
0350,Wrentham,1019.9,21.3,1041.2,525.3946465,699.8166487,5356.215315,1549.492107,300.3176782,459.7303657,261.9825473,1222.605157,1204.266105,2345.747622,13925.56819,8627.554662,14209.22013,2016-17
0406,Northampton-Smith Vocational Agricultural,465.9,0,465.9,1511.052865,2237.730886,6575.450955,896.2920155,390.8115475,1545.284031,844.4088002,1876.734621,2723.943014,3109.03196,21710.7407,12489.97824,21710.7407,2016-17
0600,Acton-Boxborough,5605.5,140.8,5746.3,475.44038,905.8624637,5238.262638,1334.451266,98.1554509,278.2434234,510.48905,1403.219062,895.2918865,2256.551003,13395.96662,8365.464292,14745.20381,2016-17
